"","V1","V2"
"503","1.12.1.4","128209.483405494"
"504","2.12.1.4","131895.180508164"
"505","1.13.1.4","182463.819587245"
"506","2.13.1.4","187709.191094341"
"507","1.14.1.4","112884.234947252"
"508","2.14.1.4","116129.370070106"
"509","1.15.1.4","29857.6599354966"
"510","2.15.1.4","30715.9918450692"
"511","1.16.1.4","14872.9529996099"
"512","2.16.1.4","15300.5126334431"
"513","1.1.2.4","2533.00905261402"
"514","2.1.2.4","2605.82663114468"
"515","1.2.2.4","1420.70293136576"
"516","2.2.2.4","1461.54453324109"
"517","1.3.2.4","900.32667585528"
"518","2.3.2.4","926.208781706692"
"519","1.4.2.4","2480.16888657091"
"520","2.4.2.4","2551.46744449781"
"521","1.5.2.4","526.704699811244"
"522","2.5.2.4","541.846122539834"
"523","1.6.2.4","1076.44493687727"
"524","2.6.2.4","1107.38999553946"
"525","1.7.2.4","1171.18409192796"
"526","2.7.2.4","1204.85266073935"
"527","1.8.2.4","2884.6080424914"
"528","2.8.2.4","2967.53319921262"
"529","1.9.2.4","2611.8286544459"
"530","2.9.2.4","2686.91209639313"
"531","1.10.2.4","8396.09237365496"
"532","2.10.2.4","8637.45871032019"
"533","1.11.2.4","8521.2549387145"
"534","2.11.2.4","8766.21938131659"
"535","1.12.2.4","2732.02221879521"
"536","2.12.2.4","2810.560920526"
"537","1.13.2.4","3888.1305500778"
"538","2.13.2.4","3999.90443078129"
"539","1.14.2.4","2405.45574192974"
"540","2.14.2.4","2474.60648665734"
"541","1.15.2.4","636.238351316162"
"542","2.15.2.4","654.528588401328"
"543","1.16.2.4","316.928490582234"
"544","2.16.2.4","326.039379952234"
"545","1.1.3.4","8619.90994671047"
"546","2.1.3.4","8867.71047029094"
"547","1.2.3.4","4834.69702437994"
"548","2.2.3.4","4973.68228772964"
"549","1.3.3.4","3063.84016294168"
"550","2.3.3.4","3151.91778802564"
"551","1.4.3.4","8440.09318988095"
"552","2.4.3.4","8682.72443828727"
"553","1.5.3.4","1792.39275761638"
"554","2.5.3.4","1843.91949821402"
"555","1.6.3.4","3663.17617732114"
"556","2.6.3.4","3768.48319100452"
"557","1.7.3.4","3985.57651936557"
